MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue_100k,BedroomRatio,RoomsPerPerson,Income_x_Coastal,IncomeBand,AgeGroup,CoastalCategory,CaliforniaRegion
2.6298,40.0,3.4138655462184873,1.050420168067227,2036.0,4.277310924369748,33.93,-118.36,1.565,0.3076923076923077,0.7981335952848723,11.465927999999998,Middle income,Older,Inland / East,Southern California Coast
3.4063,33.0,3.756,1.136,1309.0,5.236,33.94,-118.36,1.523,0.30244941427050054,0.7173414820473644,14.851467999999997,Middle income,Older,Inland / East,Southern California Coast
2.2679,36.0,3.251063829787234,1.0340425531914894,1824.0,3.880851063829787,33.93,-118.34,1.539,0.3180628272251309,0.837719298245614,9.842686000000008,Lower income,Older,Inland / East,Southern California Coast
1.7344,35.0,4.4491525423728815,1.0677966101694916,918.0,3.889830508474576,33.93,-118.35,1.469,0.24,1.1437908496732028,7.54463999999999,Lower income,Older,Inland / East,Southern California Coast
1.9766,34.0,3.4277777777777776,1.05,810.0,4.5,33.93,-118.35,1.625,0.3063209076175041,0.7617283950617284,8.59820999999999,Lower income,Older,Inland / East,Southern California Coast
2.3375,33.0,3.636363636363636,1.0267379679144386,2649.0,4.721925133689839,33.93,-118.35,1.706,0.28235294117647064,0.770101925254813,10.168124999999986,Lower income,Older,Inland / East,Southern California Coast
2.8462,35.0,3.454761904761905,1.0357142857142858,1888.0,4.495238095238095,33.94,-118.35,1.491,0.29979324603721574,0.7685381355932204,12.380969999999984,Middle income,Older,Inland / East,Southern California Coast
2.6654,38.0,3.951541850220264,1.118942731277533,2188.0,4.819383259911894,33.94,-118.35,1.422,0.2831661092530658,0.819926873857404,11.594489999999984,Middle income,Older,Inland / East,Southern California Coast
2.5547,36.0,3.6475409836065578,0.9852459016393442,2755.0,4.516393442622951,33.94,-118.35,1.504,0.27011235955056173,0.8076225045372052,11.112944999999986,Lower income,Older,Inland / East,Southern California Coast
3.3125,42.0,3.9386973180076623,1.0651340996168583,1369.0,5.245210727969349,33.94,-118.35,1.446,0.2704280155642024,0.7509130752373995,14.409374999999981,Middle income,Older,Inland / East,Southern California Coast
2.182,37.0,4.232970027247957,1.230245231607629,3456.0,4.708446866485014,33.94,-118.34,1.475,0.29063405214032817,0.8990162037037037,9.469880000000007,Lower income,Older,Inland / East,Southern California Coast
2.4886,36.0,2.961864406779661,1.1027542372881356,4033.0,4.272245762711864,33.94,-118.34,1.607,0.37231759656652363,0.6932804363997025,10.800524000000008,Lower income,Older,Inland / East,Southern California Coast
3.2862,37.0,4.7497584541062805,1.0956521739130434,3533.0,3.413526570048309,33.93,-118.33,1.523,0.23067534580960125,1.391452023775828,14.229245999999995,Middle income,Older,Inland / East,Southern California Coast
2.8304,33.0,3.611438183347351,1.0294365012615645,4512.0,3.794785534062237,33.93,-118.34,1.437,0.28504890544946443,0.9516843971631206,12.28393600000001,Middle income,Older,Inland / East,Southern California Coast
2.2976,32.0,3.2487046632124352,1.0336787564766838,1281.0,3.3186528497409324,33.93,-118.34,1.557,0.3181818181818182,0.9789227166276347,9.971584000000009,Lower income,Older,Inland / East,Southern California Coast
3.0677,37.0,4.439024390243903,1.102981029810298,1341.0,3.6341463414634143,33.93,-118.34,1.677,0.24847374847374842,1.2214765100671143,13.31381800000001,Middle income,Older,Inland / East,Southern California Coast
3.01,26.0,4.010165184243965,1.0889453621346887,2394.0,3.0419313850063534,33.93,-118.35,1.919,0.2715462610899873,1.318295739348371,13.093499999999983,Middle income,Established,Inland / East,Southern California Coast
3.5139,31.0,4.591973244147157,1.165551839464883,1973.0,3.29933110367893,33.93,-118.35,1.928,0.253823743627094,1.3917891535732385,15.28546499999998,Middle income,Older,Inland / East,Southern California Coast
2.11,25.0,3.3580980683506687,1.0282317979197622,1603.0,2.3818722139673105,33.93,-118.35,2.233,0.3061946902654867,1.4098565190268249,9.178499999999987,Lower income,Established,Inland / East,Southern California Coast
3.1656,27.0,3.993710691823899,1.106019766397125,3340.0,3.0008984725965857,33.93,-118.36,2.045,0.2769403824521935,1.3308383233532934,13.802015999999998,Middle income,Established,Inland / East,Southern California Coast
3.3558,29.0,3.9864864864864864,0.9432432432432432,965.0,2.608108108108108,33.92,-118.34,1.996,0.2366101694915254,1.528497409326425,14.564172000000012,Middle income,Established,Inland / East,Southern California Coast
2.75,24.0,3.5291073738680465,1.093143596377749,2023.0,2.617076326002587,33.92,-118.35,2.397,0.3097507331378299,1.3484923381117153,11.962499999999984,Middle income,Established,Inland / East,Southern California Coast
3.6167,29.0,3.186147186147186,1.0043290043290043,584.0,2.528138528138528,33.92,-118.35,2.0,0.31521739130434784,1.2602739726027399,15.732644999999978,Upper-middle income,Established,Inland / East,Southern California Coast
2.6667,26.0,3.6620416253716552,1.1337958374628343,2308.0,2.2874132804757186,33.92,-118.36,2.293,0.30960757780784837,1.600953206239168,11.626812,Middle income,Established,Inland / East,Southern California Coast
4.1023,46.0,4.80859375,0.90234375,793.0,3.09765625,33.92,-118.36,2.268,0.1876523151909017,1.5523329129886507,17.886027999999996,Upper-middle income,Historic,Inland / East,Southern California Coast
2.6375,19.0,3.4441717791411044,1.083435582822086,1546.0,1.8969325153374232,33.92,-118.36,2.338,0.31457071606697545,1.8156532988357053,11.4995,Middle income,Established,Inland / East,Southern California Coast
2.6961,19.0,4.2046070460704605,1.2439024390243902,2033.0,2.754742547425474,33.93,-118.36,2.125,0.2958427328391879,1.5263157894736843,11.754995999999998,Middle income,Established,Inland / East,Southern California Coast
2.8958,10.0,3.5535714285714284,0.7321428571428571,61.0,1.0892857142857142,33.93,-118.37,2.458,0.20603015075376885,3.2622950819672134,12.654646000000012,Middle income,Newer,Inland / East,Southern California Coast
4.4722,44.0,5.485380116959064,1.0584795321637428,502.0,2.935672514619883,33.92,-118.37,2.183,0.19296375266524524,1.8685258964143425,19.54351400000002,Upper-middle income,Older,Inland / East,Southern California Coast
4.9688,36.0,5.456852791878172,1.0,509.0,2.583756345177665,33.92,-118.37,2.389,0.1832558139534884,2.1119842829076623,21.71365600000002,High income,Older,Inland / East,Southern California Coast
5.5255,40.0,5.0162162162162165,1.0108108108108107,521.0,2.8162162162162163,33.92,-118.37,2.427,0.20150862068965514,1.781190019193858,24.146435000000025,High income,Older,Inland / East,Southern California Coast
4.8611,39.0,5.259803921568627,1.0098039215686274,556.0,2.7254901960784315,33.92,-118.37,2.456,0.19198508853681268,1.9298561151079137,21.243007000000024,High income,Older,Inland / East,Southern California Coast
4.4861,46.0,5.76530612244898,1.0255102040816326,503.0,2.566326530612245,33.93,-118.37,2.463,0.17787610619469027,2.246520874751491,19.604257000000022,Upper-middle income,Historic,Inland / East,Southern California Coast
4.4474,46.0,4.702127659574468,0.9361702127659576,255.0,2.7127659574468086,33.93,-118.37,2.469,0.19909502262443443,1.7333333333333332,19.43513800000002,Upper-middle income,Historic,Inland / East,Southern California Coast
3.0132,44.0,4.90566037735849,1.0943396226415094,392.0,3.69811320754717,33.93,-118.36,2.025,0.2230769230769231,1.3265306122448979,13.137551999999998,Middle income,Older,Inland / East,Southern California Coast
3.8,41.0,4.773892773892774,1.0233100233100234,1191.0,2.7762237762237763,33.91,-118.36,2.225,0.21435546875000003,1.7195633921074727,16.567999999999998,Upper-middle income,Older,Inland / East,Southern California Coast
4.3333,42.0,4.607565011820331,0.9976359338061466,1184.0,2.7990543735224587,33.91,-118.36,2.256,0.21652129297075426,1.6461148648648647,18.893188,Upper-middle income,Older,Inland / East,Southern California Coast
4.74,42.0,5.105540897097625,1.0237467018469657,1136.0,2.997361477572559,33.9,-118.36,2.3,0.2005167958656331,1.7033450704225352,20.6664,Upper-middle income,Older,Inland / East,Southern California Coast
5.0452,40.0,5.431623931623932,1.1794871794871795,725.0,3.0982905982905984,33.9,-118.36,2.319,0.2171518489378442,1.753103448275862,21.997072,High income,Older,Inland / East,Southern California Coast
3.9355,41.0,4.296551724137931,0.9816091954022989,1334.0,3.066666666666667,33.91,-118.37,2.278,0.22846441947565543,1.4010494752623688,17.19813500000002,Upper-middle income,Older,Inland / East,Southern California Coast
5.6704,35.0,6.177304964539007,1.00354609929078,812.0,2.879432624113475,33.91,-118.37,3.037,0.16245694603903557,2.145320197044335,24.779648000000027,High income,Older,Inland / East,Southern California Coast
5.6482,35.0,6.551587301587301,1.0674603174603174,707.0,2.8055555555555554,33.9,-118.37,2.948,0.16293155663234404,2.335219236209335,24.682634000000025,High income,Older,Inland / East,Southern California Coast
3.3409,32.0,3.2549019607843137,1.0098039215686274,177.0,1.7352941176470589,33.9,-118.37,2.563,0.31024096385542166,1.8757062146892656,14.599733000000015,Middle income,Older,Inland / East,Southern California Coast
5.8374,36.0,5.438202247191011,0.9644194756554308,1463.0,2.7397003745318353,33.91,-118.38,2.896,0.17734159779614328,1.9849624060150375,25.56781199999997,High income,Older,Inland / East,Southern California Coast
2.7813,19.0,3.9136546184738954,1.1224899598393574,1282.0,2.57429718875502,33.91,-118.35,2.313,0.28681375064135456,1.5202808112324493,12.098654999999983,Middle income,Established,Inland / East,Southern California Coast
3.5234,31.0,4.220588235294118,1.0833333333333333,1675.0,2.736928104575163,33.91,-118.35,2.65,0.25667828106852497,1.5420895522388063,15.32678999999998,Middle income,Older,Inland / East,Southern California Coast
4.0775,28.0,3.9328358208955225,0.996268656716418,1485.0,2.7705223880597014,33.91,-118.35,2.414,0.25332068311195444,1.4195286195286196,17.737124999999974,Upper-middle income,Established,Inland / East,Southern California Coast
3.87,26.0,4.151923076923077,1.0057692307692307,1331.0,2.5596153846153844,33.91,-118.35,2.645,0.24224177860120427,1.6220886551465066,16.834499999999977,Upper-middle income,Established,Inland / East,Southern California Coast
2.8512,25.0,3.431693989071038,1.0091074681238617,1337.0,2.435336976320583,33.91,-118.35,2.728,0.29405520169851385,1.4091249065071054,12.402719999999984,Middle income,Established,Inland / East,Southern California Coast
3.0417,25.0,3.953405017921147,1.077658303464755,2299.0,2.7467144563918757,33.9,-118.35,2.37,0.2725899063161076,1.439321444106133,13.231394999999983,Middle income,Established,Inland / East,Southern California Coast
4.3187,32.0,4.1708542713567835,0.9195979899497488,928.0,2.3316582914572863,33.91,-118.35,2.697,0.2204819277108434,1.7887931034482758,18.786344999999976,Upper-middle income,Older,Inland / East,Southern California Coast
4.8409,29.0,5.105809128630705,1.1099585062240664,1236.0,2.5643153526970957,33.91,-118.35,2.44,0.2173913043478261,1.9911003236245952,21.057914999999973,High income,Established,Inland / East,Southern California Coast
3.825,34.0,5.036764705882353,1.0980392156862746,1134.0,2.7794117647058822,33.91,-118.35,2.354,0.21800486618004866,1.8121693121693123,16.63874999999998,Upper-middle income,Older,Inland / East,Southern California Coast
4.1,36.0,4.902612826603326,1.1258907363420427,1366.0,3.2446555819477436,33.91,-118.36,2.431,0.22965116279069767,1.5109809663250366,17.875999999999998,Upper-middle income,Older,Inland / East,Southern California Coast
3.9485,32.0,4.571428571428571,0.974025974025974,565.0,2.445887445887446,33.9,-118.35,2.3,0.21306818181818182,1.8690265486725661,17.17597499999998,Upper-middle income,Older,Inland / East,Southern California Coast
3.5313,39.0,5.660194174757281,1.077669902912621,640.0,3.1067961165048543,33.9,-118.36,2.304,0.1903945111492281,1.821875,15.396467999999997,Middle income,Older,Inland / East,Southern California Coast
3.267,23.0,3.860557768924303,1.1474103585657371,670.0,2.6693227091633465,33.92,-118.33,1.854,0.29721362229102166,1.446268656716418,14.146109999999995,Middle income,Established,Inland / East,Southern California Coast
3.3491,39.0,3.675675675675676,0.9369369369369368,1106.0,3.3213213213213213,33.91,-118.33,1.818,0.25490196078431365,1.1066907775768535,14.501602999999994,Middle income,Older,Inland / East,Southern California Coast
3.2649,17.0,3.835221421215242,1.0535530381050464,2536.0,2.611740473738414,33.91,-118.34,2.021,0.2747046186895811,1.4684542586750788,14.16966600000001,Middle income,Established,Inland / East,Southern California Coast
3.5903,35.0,3.676767676767677,1.0168350168350169,962.0,3.239057239057239,33.91,-118.33,1.833,0.2765567765567766,1.135135135135135,15.545998999999995,Upper-middle income,Older,Inland / East,Southern California Coast
2.4741,8.0,3.447460595446585,1.2294220665499125,2691.0,2.3563922942206657,33.91,-118.34,1.857,0.3566167132334265,1.4630248978075064,10.737594000000009,Lower income,Newer,Inland / East,Southern California Coast
3.425,6.0,4.221774193548387,1.092741935483871,740.0,2.9838709677419355,33.92,-118.34,1.938,0.2588347659980898,1.4148648648648647,14.86450000000001,Middle income,Newer,Inland / East,Southern California Coast
2.6689,12.0,2.9295154185022025,1.0684287812041116,7429.0,2.181791483113069,33.91,-118.34,1.923,0.36471177944862154,1.3427109974424551,11.58302600000001,Middle income,Newer,Inland / East,Southern California Coast
2.455,8.0,3.543923381770145,1.1013870541611626,7211.0,2.381439894319683,33.91,-118.33,1.927,0.31078184698536954,1.4881431146858966,10.630149999999997,Lower income,Newer,Inland / East,Southern California Coast
3.8173,31.0,4.896193771626297,1.1730103806228374,874.0,3.0242214532871974,33.91,-118.31,1.779,0.23957597173144876,1.6189931350114415,16.45256300000001,Upper-middle income,Older,Inland / East,Southern California Coast
4.2596,36.0,5.368715083798882,0.9664804469273744,625.0,3.4916201117318435,33.91,-118.31,1.811,0.18002081165452657,1.5375999999999999,18.35887600000001,Upper-middle income,Older,Inland / East,Southern California Coast
4.2083,33.0,5.026162790697675,1.1511627906976745,1073.0,3.119186046511628,33.91,-118.32,1.805,0.22903412377096588,1.6113699906803356,18.179855999999972,Upper-middle income,Older,Inland / East,Southern California Coast
4.2,35.0,4.372093023255814,0.916279069767442,640.0,2.9767441860465116,33.91,-118.32,1.813,0.20957446808510644,1.46875,18.143999999999973,Upper-middle income,Older,Inland / East,Southern California Coast
3.6654,35.0,5.182352941176471,0.9352941176470588,605.0,3.5588235294117645,33.91,-118.32,1.845,0.18047673098751418,1.4561983471074382,15.834527999999976,Upper-middle income,Older,Inland / East,Southern California Coast
4.5304,34.0,4.7515625,1.0578125,1920.0,3.0,33.91,-118.32,1.813,0.22262413679710621,1.5838541666666668,19.57132799999997,Upper-middle income,Older,Inland / East,Southern California Coast
5.7528,34.0,4.623376623376624,0.8571428571428571,757.0,3.277056277056277,33.91,-118.32,1.805,0.18539325842696627,1.4108322324966975,24.85209599999996,High income,Older,Inland / East,Southern California Coast
3.6625,35.0,4.8986175115207375,1.044546850998464,1882.0,2.890937019969278,33.9,-118.32,1.88,0.21323298839761679,1.6944739638682254,15.821999999999976,Upper-middle income,Older,Inland / East,Southern California Coast
4.8456,35.0,5.968036529680365,1.1232876712328768,672.0,3.0684931506849313,33.92,-118.31,1.464,0.18821729150726857,1.9449404761904763,20.88453600000001,High income,Older,Inland / East,Southern California Coast
5.0653,35.0,5.602836879432624,0.9432624113475178,926.0,3.2836879432624113,33.93,-118.31,1.58,0.16835443037974684,1.7062634989200864,21.83144300000001,High income,Older,Inland / East,Southern California Coast
4.9615,34.0,5.351916376306621,0.951219512195122,804.0,2.8013937282229966,33.93,-118.32,1.578,0.177734375,1.91044776119403,21.433679999999967,High income,Older,Inland / East,Southern California Coast
4.8304,35.0,6.961956521739131,1.190217391304348,710.0,3.858695652173913,33.92,-118.32,1.528,0.17096018735362997,1.804225352112676,20.86732799999997,High income,Older,Inland / East,Southern California Coast
2.0437,31.0,4.047817047817047,1.0571725571725572,3590.0,3.731808731808732,33.93,-118.29,1.372,0.2611710323574731,1.0846796657381614,8.767473000000011,Lower income,Older,Inland / East,Southern California Coast
3.692,34.0,5.067605633802817,1.019718309859155,1293.0,3.6422535211267606,33.92,-118.29,1.452,0.20122290161200668,1.391337973704563,15.838680000000023,Upper-middle income,Older,Inland / East,Southern California Coast
5.3292,34.0,5.540322580645161,0.967741935483871,906.0,3.653225806451613,33.92,-118.29,1.555,0.17467248908296945,1.5165562913907285,22.862268000000032,High income,Older,Inland / East,Southern California Coast
3.0139,34.0,5.402631578947369,1.0052631578947369,1258.0,3.3105263157894735,33.92,-118.3,1.547,0.1860691670725767,1.6319554848966615,12.959769999999992,Middle income,Older,Inland / East,Southern California Coast
3.7969,29.0,6.329545454545454,1.125,1140.0,3.238636363636364,33.93,-118.3,1.694,0.177737881508079,1.9543859649122803,16.32666999999999,Upper-middle income,Established,Inland / East,Southern California Coast
3.0147,30.0,4.385714285714286,1.1333333333333333,1491.0,3.55,33.91,-118.3,1.551,0.258414766558089,1.2354124748490947,12.963209999999991,Middle income,Established,Inland / East,Southern California Coast
2.6182,34.0,3.234,0.986,1530.0,3.06,33.91,-118.3,1.726,0.3048855905998763,1.0568627450980392,11.258259999999993,Middle income,Older,Inland / East,Southern California Coast
2.6312,28.0,4.169312169312169,1.058201058201058,891.0,2.357142857142857,33.9,-118.31,1.713,0.2538071065989847,1.7687991021324354,11.340472000000007,Middle income,Established,Inland / East,Southern California Coast
2.3043,28.0,3.590909090909091,1.0669856459330145,1028.0,2.45933014354067,33.91,-118.29,1.775,0.29713524317121925,1.4601167315175096,9.885447000000015,Lower income,Established,Inland / East,Southern California Coast
1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,1.594,0.3889437314906219,0.9493908153701969,7.599306000000012,Lower income,Established,Inland / East,Southern California Coast
3.6,29.0,4.044822256568779,1.0324574961360125,1868.0,2.8871715610510047,33.9,-118.3,2.088,0.25525410775697366,1.4009635974304067,15.47999999999999,Upper-middle income,Established,Inland / East,Southern California Coast
3.4,27.0,5.049459041731066,1.17774343122102,2099.0,3.244204018547141,33.9,-118.3,2.241,0.23324150596877868,1.556455454978561,14.61999999999999,Middle income,Established,Inland / East,Southern California Coast
2.9559,13.0,3.972491909385113,1.06957928802589,1975.0,3.1957928802588995,33.9,-118.3,1.736,0.2692464358452139,1.2430379746835443,12.710369999999992,Middle income,Newer,Inland / East,Southern California Coast
3.287,19.0,3.668181818181818,1.043939393939394,1726.0,2.6151515151515152,33.9,-118.3,1.814,0.2845931433292028,1.4026651216685977,14.13409999999999,Middle income,Established,Inland / East,Southern California Coast
3.0329,30.0,3.5019059720457433,1.0902160101651843,1806.0,2.2947903430749683,33.89,-118.3,2.078,0.3113207547169812,1.5260243632336654,13.041469999999991,Middle income,Established,Inland / East,Southern California Coast
3.285,37.0,3.773451327433628,1.0,1369.0,2.423008849557522,33.89,-118.3,2.181,0.26500938086303943,1.5573411249086924,14.125499999999992,Middle income,Older,Inland / East,Southern California Coast
3.5417,38.0,3.45679012345679,0.9851851851851852,1131.0,2.7925925925925927,33.9,-118.31,1.984,0.28500000000000003,1.237842617152962,15.264727000000008,Upper-middle income,Older,Inland / East,Southern California Coast
2.7428,33.0,4.049242424242424,1.0738636363636365,1072.0,2.0303030303030303,33.89,-118.29,2.089,0.2652011225444341,1.9944029850746268,11.766612000000016,Middle income,Older,Inland / East,Southern California Coast
4.2171,32.0,4.1243432574430825,1.021015761821366,1605.0,2.810858143607706,33.89,-118.29,2.182,0.24755838641188957,1.4672897196261683,18.09135900000003,Upper-middle income,Older,Inland / East,Southern California Coast
3.0739,36.0,4.178997613365155,1.045346062052506,1175.0,2.804295942720764,33.88,-118.29,2.186,0.2501427755568247,1.4902127659574467,13.187031000000019,Middle income,Older,Inland / East,Southern California Coast
3.3281,21.0,4.2382176520994,1.05484147386461,3186.0,2.730077120822622,33.88,-118.29,2.37,0.248887990295188,1.552416823603264,14.277549000000022,Middle income,Established,Inland / East,Southern California Coast
3.1597,27.0,4.623529411764705,1.061764705882353,1510.0,2.2205882352941178,33.87,-118.3,2.147,0.2296437659033079,2.082119205298013,13.586709999999991,Middle income,Established,Inland / East,Southern California Coast
5.0641,31.0,5.315589353612167,0.9923954372623576,823.0,3.129277566539924,33.87,-118.3,2.349,0.1866952789699571,1.6986634264884568,21.775629999999985,High income,Older,Inland / East,Southern California Coast
4.0536,26.0,3.7,0.9454545454545454,807.0,2.4454545454545453,33.88,-118.3,2.536,0.25552825552825553,1.513011152416357,17.43047999999999,Upper-middle income,Established,Inland / East,Southern California Coast
3.7375,29.0,4.166666666666667,1.1225490196078431,563.0,2.7598039215686274,33.88,-118.3,2.477,0.26941176470588235,1.5097690941385435,16.07124999999999,Upper-middle income,Established,Inland / East,Southern California Coast
3.2574,30.0,4.186335403726708,1.0341614906832295,885.0,2.748447204968944,33.88,-118.3,1.953,0.24703264094955485,1.5231638418079094,14.00681999999999,Middle income,Established,Inland / East,Southern California Coast
2.8445,35.0,4.636494252873563,1.0761494252873562,1881.0,2.7025862068965516,33.88,-118.3,2.421,0.23210412147505424,1.7155768208399786,12.231349999999992,Middle income,Older,Inland / East,Southern California Coast
3.5644,32.0,4.124361158432709,1.1431005110732535,1491.0,2.5400340715502554,33.88,-118.31,2.423,0.2771581990912845,1.6237424547283705,15.362564000000008,Upper-middle income,Older,Inland / East,Southern California Coast
3.5556,35.0,4.8475,1.03,1036.0,2.59,33.88,-118.31,2.38,0.21248066013408973,1.8716216216216217,15.324636000000009,Upper-middle income,Older,Inland / East,Southern California Coast
2.3812,21.0,3.725,1.075,686.0,1.715,33.88,-118.31,2.375,0.2885906040268456,2.17201166180758,10.262972000000007,Lower income,Established,Inland / East,Southern California Coast
3.4792,30.0,4.532956685499058,1.0941619585687383,1724.0,3.2467043314500943,33.9,-118.31,1.947,0.24137931034482762,1.3961716937354987,14.995352000000008,Middle income,Established,Inland / East,Southern California Coast
3.7639,37.0,4.57429718875502,1.0200803212851406,1257.0,2.5240963855421685,33.89,-118.31,2.206,0.22300263388937666,1.8122513922036596,16.22240900000001,Upper-middle income,Older,Inland / East,Southern California Coast
4.1458,35.0,5.141486810551559,1.014388489208633,1192.0,2.8585131894484412,33.89,-118.31,2.315,0.19729477611940296,1.7986577181208054,17.86839800000001,Upper-middle income,Older,Inland / East,Southern California Coast
4.0473,36.0,5.223367697594502,1.0309278350515465,831.0,2.8556701030927836,33.9,-118.32,2.121,0.1973684210526316,1.829121540312876,17.48433599999997,Upper-middle income,Older,Inland / East,Southern California Coast
4.1344,36.0,4.115839243498818,0.9739952718676124,1245.0,2.9432624113475176,33.9,-118.32,2.103,0.23664560597357842,1.3983935742971887,17.860607999999974,Upper-middle income,Older,Inland / East,Southern California Coast
3.0526,37.0,4.068459657701712,0.980440097799511,1316.0,3.21760391198044,33.9,-118.32,2.164,0.24098557692307693,1.2644376899696048,13.187231999999979,Middle income,Older,Inland / East,Southern California Coast
4.2813,45.0,4.209606986899563,0.9890829694323144,1323.0,2.888646288209607,33.89,-118.32,2.101,0.23495850622406642,1.4572940287226002,18.49521599999997,Upper-middle income,Older,Inland / East,Southern California Coast
5.1669,44.0,5.220883534136546,1.0120481927710845,695.0,2.791164658634538,33.89,-118.32,2.206,0.19384615384615386,1.870503597122302,22.321007999999964,High income,Older,Inland / East,Southern California Coast
4.5053,34.0,5.436991869918699,1.1382113821138211,1270.0,2.5813008130081303,33.89,-118.32,2.42,0.20934579439252338,2.106299212598425,19.46289599999997,Upper-middle income,Older,Inland / East,Southern California Coast
2.6091,21.0,3.7839541547277937,1.1369627507163325,5546.0,3.1782234957020057,33.9,-118.33,1.639,0.3004694835680751,1.1905878110349801,11.297402999999996,Middle income,Established,Inland / East,Southern California Coast
4.9779,23.0,4.858012170385395,1.0101419878296145,1309.0,2.6551724137931036,33.9,-118.34,2.246,0.20793319415448852,1.8296409472880057,21.604086000000017,High income,Established,Inland / East,Southern California Coast
5.5133,37.0,4.593220338983051,0.8898305084745762,355.0,3.0084745762711864,33.9,-118.34,2.273,0.19372693726937268,1.5267605633802819,23.92772200000002,High income,Older,Inland / East,Southern California Coast
4.7426,36.0,4.5770750988142295,0.8656126482213439,628.0,2.4822134387351777,33.9,-118.34,2.427,0.18911917098445594,1.8439490445859874,20.582884000000018,Upper-middle income,Older,Inland / East,Southern California Coast
4.1776,36.0,5.14176245210728,0.992337164750958,706.0,2.7049808429118776,33.9,-118.34,2.366,0.19299552906110287,1.9008498583569404,18.130784000000013,Upper-middle income,Older,Inland / East,Southern California Coast
4.1953,39.0,5.266106442577031,1.011204481792717,982.0,2.750700280112045,33.89,-118.33,2.269,0.19202127659574467,1.9144602851323829,18.16564899999999,Upper-middle income,Older,Inland / East,Southern California Coast
5.1874,42.0,5.934640522875817,1.1045751633986929,897.0,2.9313725490196076,33.89,-118.33,2.308,0.18612334801762115,2.024526198439242,22.46144199999999,High income,Older,Inland / East,Southern California Coast
6.0088,36.0,5.3752808988764045,0.997752808988764,1346.0,3.024719101123595,33.89,-118.34,2.459,0.18561872909698995,1.7771173848439825,26.07819200000002,High income,Older,Inland / East,Southern California Coast
5.373,36.0,5.375886524822695,0.9716312056737588,1232.0,2.9125295508274234,33.89,-118.34,2.445,0.18073878627968337,1.8457792207792207,23.31882000000002,High income,Older,Inland / East,Southern California Coast
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,2.079,0.29546241773467263,1.314064633591261,12.517994999999983,Middle income,Newer,Inland / East,Southern California Coast
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.25,0.2223658694246929,1.6182008368200838,15.093629999999981,Middle income,Older,Inland / East,Southern California Coast
4.875,31.0,4.104602510460251,0.9288702928870292,734.0,3.071129707112971,33.9,-118.35,2.324,0.22629969418960244,1.3365122615803813,21.206249999999972,High income,Older,Inland / East,Southern California Coast
3.6486,29.0,4.298245614035087,1.0350877192982455,2175.0,3.179824561403509,33.89,-118.35,2.29,0.24081632653061225,1.3517241379310343,15.87140999999998,Upper-middle income,Established,Inland / East,Southern California Coast
4.1552,34.0,4.64,1.032,1249.0,3.3306666666666667,33.89,-118.35,2.339,0.2224137931034483,1.3931144915932745,18.075119999999977,Upper-middle income,Older,Inland / East,Southern California Coast
2.9551,41.0,4.11854103343465,1.060790273556231,655.0,1.990881458966565,33.9,-118.36,2.05,0.25756457564575647,2.068702290076336,12.884235999999998,Middle income,Older,Inland / East,Southern California Coast
3.3971,22.0,4.676348547717843,1.1908713692946058,697.0,2.892116182572614,33.9,-118.35,2.203,0.2546583850931677,1.616929698708752,14.777384999999981,Middle income,Established,Inland / East,Southern California Coast
4.2829,30.0,4.186813186813187,1.0952380952380951,776.0,2.8424908424908426,33.89,-118.35,2.4,0.2615923009623797,1.472938144329897,18.630614999999974,Upper-middle income,Established,Inland / East,Southern California Coast
3.375,37.0,4.054245283018868,1.0047169811320755,1266.0,2.9858490566037736,33.89,-118.36,2.28,0.24781849912739967,1.35781990521327,14.714999999999998,Middle income,Older,Inland / East,Southern California Coast
5.3169,34.0,3.8383838383838382,0.8787878787878788,723.0,3.6515151515151514,33.89,-118.36,2.276,0.22894736842105265,1.0511756569847857,23.181683999999997,High income,Older,Inland / East,Southern California Coast
4.0727,18.0,3.9578454332552697,1.079625292740047,2276.0,2.6651053864168617,33.9,-118.36,2.14,0.2727810650887574,1.4850615114235504,17.756971999999998,Upper-middle income,Established,Inland / East,Southern California Coast
3.1325,27.0,4.378086419753086,1.0555555555555556,2141.0,3.3040123456790123,33.89,-118.36,2.15,0.24109975326048644,1.3250817375058384,13.657699999999998,Middle income,Established,Inland / East,Southern California Coast
4.2454,33.0,4.604206500956023,1.0210325047801148,1644.0,3.1434034416826004,33.88,-118.36,2.368,0.2217607973421927,1.464720194647202,18.509943999999997,Upper-middle income,Older,Inland / East,Southern California Coast
2.65,28.0,4.262987012987013,1.0357142857142858,827.0,2.685064935064935,33.88,-118.36,2.608,0.24295506473724296,1.5876662636033858,11.553999999999998,Middle income,Established,Inland / East,Southern California Coast
3.2049,25.0,4.530254777070064,1.1305732484076434,1611.0,2.5652866242038215,33.88,-118.36,2.674,0.24956063268892797,1.7659838609559282,13.973363999999998,Middle income,Established,Inland / East,Southern California Coast
